all_data/1uz1_processed.pdb_learn_aa1000_0.4.txt  6.89  5.1896186
all_data/2gz2_processed.pdb_learn_aa1000_0.4.txt  5.22  4.5358515
all_data/1vso_processed.pdb_learn_aa1000_0.4.txt  4.72  6.5736213
all_data/1toi_processed.pdb_learn_aa1000_0.4.txt  4.05  4.537412
all_data/2ilz_processed.pdb_learn_aa1000_0.4.txt  5.4  4.5798664
all_data/1qxl_processed.pdb_learn_aa1000_0.4.txt  7.96  7.126297
all_data/2fx6_processed.pdb_learn_aa1000_0.4.txt  3.7  4.5002885
all_data/2i2c_processed.pdb_learn_aa1000_0.4.txt  4.7  6.0795026
all_data/1usk_processed.pdb_learn_aa1000_0.4.txt  6.4  5.920354
all_data/2h6t_processed.pdb_learn_aa1000_0.4.txt  7.22  6.029393
all_data/1yxd_processed.pdb_learn_aa1000_0.4.txt  4.57  5.5262017
all_data/2pow_processed.pdb_learn_aa1000_0.4.txt  7.2  8.278032
all_data/2q89_processed.pdb_learn_aa1000_0.4.txt  6.3  5.332381
all_data/2fqt_processed.pdb_learn_aa1000_0.4.txt  6.14  5.5059223
all_data/2d2v_processed.pdb_learn_aa1000_0.4.txt  1.0  4.649403
all_data/2buv_processed.pdb_learn_aa1000_0.4.txt  4.0  5.2606783
all_data/3f3d_processed.pdb_learn_aa1000_0.4.txt  6.63  5.7680287
all_data/3c2f_processed.pdb_learn_aa1000_0.4.txt  2.0  4.1093397
all_data/1iy7_processed.pdb_learn_aa1000_0.4.txt  6.19  6.738916
all_data/2qeh_processed.pdb_learn_aa1000_0.4.txt  8.62  7.293883
all_data/1gzc_processed.pdb_learn_aa1000_0.4.txt  3.49  4.3539085
all_data/2qrl_processed.pdb_learn_aa1000_0.4.txt  4.0  4.278498
all_data/2qi5_processed.pdb_learn_aa1000_0.4.txt  10.85  7.9538407
all_data/3ene_processed.pdb_learn_aa1000_0.4.txt  6.24  5.7297506
all_data/2qhz_processed.pdb_learn_aa1000_0.4.txt  7.28  7.5664897
all_data/1pxp_processed.pdb_learn_aa1000_0.4.txt  6.66  7.4443717
all_data/1q72_processed.pdb_learn_aa1000_0.4.txt  6.85  5.724446
all_data/1d4j_processed.pdb_learn_aa1000_0.4.txt  8.36  7.5938845
all_data/2qmg_processed.pdb_learn_aa1000_0.4.txt  9.15  7.873975
all_data/1o5a_processed.pdb_learn_aa1000_0.4.txt  6.42  6.142794
all_data/2rde_processed.pdb_learn_aa1000_0.4.txt  7.01  6.0164275
all_data/2uy4_processed.pdb_learn_aa1000_0.4.txt  4.68  5.112841
all_data/1a8i_processed.pdb_learn_aa1000_0.4.txt  5.52  4.826588
all_data/1sr7_processed.pdb_learn_aa1000_0.4.txt  10.1  6.724628
all_data/1b6m_processed.pdb_learn_aa1000_0.4.txt  8.4  7.4903507
all_data/2boj_processed.pdb_learn_aa1000_0.4.txt  5.77  4.5066576
all_data/3f48_processed.pdb_learn_aa1000_0.4.txt  5.48  5.1901183
all_data/1ebz_processed.pdb_learn_aa1000_0.4.txt  9.4  7.1897273
all_data/3cda_processed.pdb_learn_aa1000_0.4.txt  7.58  7.492014
all_data/1h23_processed.pdb_learn_aa1000_0.4.txt  8.35  6.7969203
all_data/2c1q_processed.pdb_learn_aa1000_0.4.txt  13.0  5.626372
all_data/2hdq_processed.pdb_learn_aa1000_0.4.txt  1.4  4.482291
all_data/3bex_processed.pdb_learn_aa1000_0.4.txt  5.57  5.2523265
all_data/2fpz_processed.pdb_learn_aa1000_0.4.txt  3.96  4.3902116
all_data/3eko_processed.pdb_learn_aa1000_0.4.txt  6.7  5.3134804
all_data/2qu6_processed.pdb_learn_aa1000_0.4.txt  8.52  7.1506653
all_data/2ff1_processed.pdb_learn_aa1000_0.4.txt  8.21  6.0982695
all_data/1gja_processed.pdb_learn_aa1000_0.4.txt  5.42  5.9129386
all_data/2d3z_processed.pdb_learn_aa1000_0.4.txt  6.64  6.6474586
all_data/2b07_processed.pdb_learn_aa1000_0.4.txt  6.43  6.8043942
all_data/2jdy_processed.pdb_learn_aa1000_0.4.txt  4.37  4.629013
all_data/1nc1_processed.pdb_learn_aa1000_0.4.txt  6.12  5.9579844
all_data/2w26_processed.pdb_learn_aa1000_0.4.txt  9.4  6.6935444
all_data/1q0y_processed.pdb_learn_aa1000_0.4.txt  9.0  5.783558
all_data/3c2r_processed.pdb_learn_aa1000_0.4.txt  3.11  4.883508
all_data/2v7u_processed.pdb_learn_aa1000_0.4.txt  5.9  7.1510634
all_data/1i7z_processed.pdb_learn_aa1000_0.4.txt  6.4  6.1789303
all_data/2j4i_processed.pdb_learn_aa1000_0.4.txt  9.0  7.2522216
all_data/2jgb_processed.pdb_learn_aa1000_0.4.txt  5.61  5.4523745
all_data/2idz_processed.pdb_learn_aa1000_0.4.txt  9.4  6.5973215
all_data/1gyy_processed.pdb_learn_aa1000_0.4.txt  3.64  5.280456
all_data/1nw5_processed.pdb_learn_aa1000_0.4.txt  5.21  7.2779083
all_data/1xge_processed.pdb_learn_aa1000_0.4.txt  4.68  4.895626
all_data/1r5y_processed.pdb_learn_aa1000_0.4.txt  6.46  5.420892
all_data/2are_processed.pdb_learn_aa1000_0.4.txt  3.28  4.6849003
all_data/1gx0_processed.pdb_learn_aa1000_0.4.txt  4.28  5.8727174
all_data/1syh_processed.pdb_learn_aa1000_0.4.txt  6.41  6.4726677
all_data/2dm5_processed.pdb_learn_aa1000_0.4.txt  2.99  5.0154643
all_data/2qhy_processed.pdb_learn_aa1000_0.4.txt  7.48  7.5655375
all_data/2nn1_processed.pdb_learn_aa1000_0.4.txt  5.82  6.8359957
all_data/2b3f_processed.pdb_learn_aa1000_0.4.txt  6.03  5.1793694
all_data/2c94_processed.pdb_learn_aa1000_0.4.txt  6.82  5.569481
all_data/2pwg_processed.pdb_learn_aa1000_0.4.txt  4.82  5.065084
all_data/3c2o_processed.pdb_learn_aa1000_0.4.txt  3.35  4.589129
all_data/2fqx_processed.pdb_learn_aa1000_0.4.txt  7.15  5.691444
all_data/2ojg_processed.pdb_learn_aa1000_0.4.txt  5.64  6.362668
all_data/1ax2_processed.pdb_learn_aa1000_0.4.txt  3.99  3.937533
all_data/2z4b_processed.pdb_learn_aa1000_0.4.txt  9.36  7.0237684
all_data/3cd0_processed.pdb_learn_aa1000_0.4.txt  7.57  7.0877423
all_data/2oag_processed.pdb_learn_aa1000_0.4.txt  8.47  7.5524907
all_data/2v8y_processed.pdb_learn_aa1000_0.4.txt  5.71  6.3467407
